MHB_type	Sample	PT_state	loci	nReads	nCPG	MM	PDR	CHALM	MHL	MCR	MBS	Entropy	R2
combinedAll	SDKZ0036	PT-altered	chr1_10593812_10594044	29	8	0.13084112	0.40000000	0.40000000	0.01280899	0.25233645	0.02037037	0.24781607	0.21212121
combinedAll	SDKZ0036	PT-healthy	chr1_10630802_10631020	32	10	0.02985075	0.05555556	0.05555556	0.00310899	0.02238806	0.00347222	0.04135676	1.00000000
combinedAll	SDKZ0036	PT-altered	chr1_10630802_10631020	36	10	0.31410256	0.33333333	0.57142857	0.08647951	0.17948718	0.30553241	0.46931097	0.70946128
combinedAll	SDKZ0036	PT-healthy	chr1_10675079_10675372	32	10	0.07913669	0.27272727	0.27272727	0.00692511	0.17985612	0.02292852	0.35224870	1.00000000
combinedAll	SDKZ0036	PT-altered	chr1_10675079_10675372	30	10	0.13157895	0.27777778	0.33333333	0.08554442	0.11403509	0.12722222	0.37582685	1.00000000
combinedAll	SDKZ0036	PT-healthy	chr1_10714427_10714597	19	9	0.28571429	0.53846154	0.53846154	0.01604609	0.30612245	0.07511381	0.52746190	0.35336291
combinedAll	SDKZ0036	PT-altered	chr1_10714427_10714597	20	9	0.13265306	0.23076923	0.23076923	0.00475091	0.22448980	0.01049014	0.35881445	0.11111111
combinedAll	SDKZ0036	PT-healthy	chr1_11011877_11011964	13	10	0.55000000	0.69230769	0.76923077	0.19798526	0.24166667	0.32901072	0.67243563	0.47238757
combinedAll	SDKZ0036	PT-altered	chr1_11011877_11011964	13	10	0.24793388	0.50000000	0.50000000	0.10210334	0.19834711	0.16634639	0.38873180	-0.06250000
combinedAll	SDKZ0036	PT-healthy	chr1_12379451_12379590	21	7	0.41758242	0.23076923	0.46153846	0.25917585	0.03296703	0.38823599	0.32365647	0.84285714
combinedAll	SDKZ0036	PT-altered	chr1_12379451_12379590	20	7	0.78651685	0.27272727	0.90909091	0.81879652	0.14606742	0.70450680	0.43070066	0.55449735
combinedAll	SDKZ0036	PT-healthy	chr1_12550033_12550111	16	6	0.04464286	0.18750000	0.18750000	0.00225108	0.21428571	0.00835503	0.34491178	0.62962963
combinedAll	SDKZ0036	PT-altered	chr1_12550033_12550111	20	6	0.02142857	0.15000000	0.15000000	0.00038961	0.17142857	0.00235340	0.19748332	-0.01562500
combinedAll	SDKZ0036	PT-healthy	chr1_14733438_14733528	18	5	0.21782178	0.70588235	0.70588235	0.00615098	0.47524752	0.05599673	0.69617432	-0.23809524
combinedAll	SDKZ0036	PT-altered	chr1_14733438_14733528	20	5	0.17543860	0.58823529	0.58823529	0.00763642	0.38596491	0.05608610	0.53813801	0.16666667
combinedAll	SDKZ0036	PT-healthy	chr1_14791653_14791948	34	12	0.21794872	0.15789474	0.26315789	0.06214429	0.08333333	0.14023899	0.24017154	1.00000000
combinedAll	SDKZ0036	PT-altered	chr1_14791653_14791948	31	12	0.26470588	0.11111111	0.27777778	0.17407544	0.04411765	0.19791667	0.25401323	1.00000000
combinedAll	SDKZ0036	PT-healthy	chr1_15110638_15110739	24	6	0.16528926	0.40000000	0.40000000	0.02131687	0.28925620	0.06405357	0.56199141	0.14199285
combinedAll	SDKZ0036	PT-altered	chr1_15110638_15110739	17	6	0.30487805	0.54545455	0.72727273	0.12219238	0.40243902	0.21450139	0.73568272	0.38213152
combinedAll	SDKZ0036	PT-healthy	chr1_15876222_15876524	54	17	0.02397260	0.06666667	0.08888889	0.00202986	0.03424658	0.02588889	0.07538738	0.48921339
combinedAll	SDKZ0036	PT-altered	chr1_15876222_15876524	53	17	0.12867647	0.10000000	0.20000000	0.03586009	0.04411765	0.12895313	0.21237886	0.91966137
combinedAll	SDKZ0036	PT-healthy	chr1_15949831_15950021	16	8	0.25714286	0.60000000	0.60000000	0.02111736	0.27142857	0.16496914	0.72042657	0.31785714
combinedAll	SDKZ0036	PT-altered	chr1_15949831_15950021	20	8	0.28571429	0.46153846	0.46153846	0.02666586	0.20879121	0.13350427	0.76066022	0.43683862
combinedAll	SDKZ0036	PT-healthy	chr1_16094672_16094826	33	12	0.27106227	0.16666667	0.40000000	0.18478297	0.12087912	0.26408565	0.27472051	0.81434908
combinedAll	SDKZ0036	PT-altered	chr1_16094672_16094826	32	12	0.38867925	0.17241379	0.55172414	0.22410204	0.11320755	0.40752876	0.36480394	0.80436123
combinedAll	SDKZ0036	PT-healthy	chr1_16535134_16535288	15	9	0.10650888	0.46666667	0.46666667	0.00350958	0.34911243	0.01719452	0.40837282	0.62500000
combinedAll	SDKZ0036	PT-altered	chr1_16535134_16535288	28	9	0.19387755	0.60714286	0.60714286	0.01478546	0.45918367	0.04951107	0.59122826	0.46681260
combinedAll	SDKZ0036	PT-healthy	chr1_16696156_16696296	19	6	0.05319149	0.33333333	0.33333333	0.00147754	0.22340426	0.01470833	0.29130701	-0.00952381
combinedAll	SDKZ0036	PT-altered	chr1_16696156_16696296	28	6	0.06153846	0.19047619	0.19047619	0.00225406	0.17692308	0.01091270	0.30216025	0.46875000
combinedAll	SDKZ0036	PT-healthy	chr1_16727489_16727674	50	7	0.95238095	0.15789474	1.00000000	0.86004075	0.04761905	0.92159715	0.18211186	-0.00434211
combinedAll	SDKZ0036	PT-altered	chr1_16727489_16727674	54	7	0.96296296	0.12195122	1.00000000	0.80974351	0.03703704	0.94712665	0.13872247	0.19740249
combinedAll	SDKZ0036	PT-healthy	chr1_16872700_16872799	29	6	0.25818182	0.41379310	0.55172414	0.07411823	0.24727273	0.20210460	0.54764645	0.40579824
combinedAll	SDKZ0036	PT-altered	chr1_16872700_16872799	26	6	0.22900763	0.50000000	0.61538462	0.04519735	0.36641221	0.17821047	0.57045035	0.48958840
combinedAll	SDKZ0036	PT-healthy	chr1_16889667_16889706	27	6	0.13545817	0.34615385	0.38461538	0.06304780	0.22709163	0.09260308	0.32502608	0.61985948
combinedAll	SDKZ0036	PT-altered	chr1_16889667_16889706	22	6	0.17708333	0.36363636	0.40909091	0.02286447	0.24479167	0.09738777	0.49139978	0.33594232
combinedAll	SDKZ0036	PT-healthy	chr1_16912903_16913056	30	5	0.04854369	0.18750000	0.18750000	0.00231160	0.12621359	0.01171875	0.18071447	-0.02040816
combinedAll	SDKZ0036	PT-altered	chr1_16912903_16913056	41	5	0.13157895	0.42857143	0.42857143	0.00944736	0.22368421	0.04957591	0.61099597	0.01744783
combinedAll	SDKZ0036	PT-healthy	chr1_16948276_16948644	50	22	0.05056180	0.26470588	0.26470588	0.00272706	0.21629213	0.02551728	0.25509003	0.51801504
combinedAll	SDKZ0036	PT-altered	chr1_16948276_16948644	52	22	0.12297735	0.08823529	0.14705882	0.11973933	0.03559871	0.09067377	0.20682898	0.89985912
combinedAll	SDKZ0036	PT-healthy	chr1_19079642_19079894	33	10	0.03314917	0.12903226	0.12903226	0.00084841	0.11049724	0.00692067	0.19165278	0.36421081
combinedAll	SDKZ0036	PT-altered	chr1_19079642_19079894	24	10	0.03174603	0.10000000	0.10000000	0.00114120	0.04761905	0.00625000	0.06449978	-0.01234568
combinedAll	SDKZ0036	PT-healthy	chr1_19338481_19338772	25	24	0.07272727	0.20000000	0.24000000	0.00844719	0.20454545	0.07351845	0.16633087	1.00000000
combinedAll	SDKZ0036	PT-altered	chr1_19338481_19338772	38	24	0.26589595	0.25714286	0.42857143	0.21040850	0.19653179	0.21693645	0.39941512	0.77343904
combinedAll	SDKZ0036	PT-healthy	chr1_21336524_21336625	24	8	0.17197452	0.60869565	0.65217391	0.01562557	0.52229299	0.07123798	0.59187084	0.16096970
combinedAll	SDKZ0036	PT-altered	chr1_21336524_21336625	18	8	0.15044248	0.52941176	0.52941176	0.00644873	0.42477876	0.03705462	0.56669563	-0.02366864
combinedAll	SDKZ0036	PT-healthy	chr1_21551812_21552030	12	16	0.26315789	0.50000000	0.50000000	0.05442339	0.23157895	0.14847222	0.51184808	1.00000000
combinedAll	SDKZ0036	PT-altered	chr1_21551812_21552030	12	16	0.11320755	0.16666667	0.25000000	0.01107232	0.10377358	0.09876543	0.30459612	0.71726190
combinedAll	SDKZ0036	PT-healthy	chr1_21644518_21644637	15	7	0.13513514	0.50000000	0.50000000	0.00602475	0.28378378	0.03888180	0.50531911	-0.03401361
combinedAll	SDKZ0036	PT-altered	chr1_21644518_21644637	15	7	0.32394366	0.66666667	0.66666667	0.03132266	0.36619718	0.16670833	0.81443902	0.10793651
combinedAll	SDKZ0036	PT-healthy	chr1_22578116_22578213	17	5	0.73333333	0.15384615	0.69230769	0.66128520	0.02222222	0.62673611	0.33252092	0.77878086
combinedAll	SDKZ0036	PT-altered	chr1_22578116_22578213	18	5	0.71910112	0.23076923	0.84615385	0.79891874	0.12359551	0.64743590	0.45308355	0.68595679
combinedAll	SDKZ0036	PT-healthy	chr1_22739819_22739915	18	7	0.14159292	0.68750000	0.68750000	0.00443112	0.46902655	0.04937634	0.53528714	0.13340548
combinedAll	SDKZ0036	PT-altered	chr1_22739819_22739915	15	7	0.16037736	0.46666667	0.46666667	0.00634936	0.29245283	0.04783128	0.44954101	0.20323125
combinedAll	SDKZ0036	PT-healthy	chr1_23161873_23162004	22	6	0.38043478	0.75000000	0.75000000	0.08089782	0.34782609	0.21075007	0.79400715	0.28222222
combinedAll	SDKZ0036	PT-altered	chr1_23161873_23162004	16	6	0.45454545	0.72727273	0.90909091	0.17737561	0.41558442	0.30588384	0.85314915	0.01544974
combinedAll	SDKZ0036	PT-healthy	chr1_24106789_24107237	38	23	0.05607477	0.32142857	0.32142857	0.00101954	0.28504673	0.00990909	0.33126468	-0.02040816
combinedAll	SDKZ0036	PT-altered	chr1_24106789_24107237	48	23	0.05376344	0.27027027	0.27027027	0.00097752	0.25089606	0.00838985	0.24910009	-0.01756964
combinedAll	SDKZ0036	PT-healthy	chr1_24642306_24642455	27	13	0.05283019	0.14814815	0.14814815	0.00198300	0.09811321	0.01254382	0.19847670	0.21948129
combinedAll	SDKZ0036	PT-altered	chr1_24642306_24642455	15	13	0.11811024	0.20000000	0.20000000	0.06235439	0.12598425	0.03485791	0.23835242	0.61904762
combinedAll	SDKZ0036	PT-healthy	chr1_24784679_24784990	49	13	0.03361345	0.06250000	0.06250000	0.00270969	0.03361345	0.01080078	0.13783738	0.89232955
combinedAll	SDKZ0036	PT-altered	chr1_24784679_24784990	44	13	0.01415094	0.06896552	0.06896552	0.00025729	0.04716981	0.00329741	0.10895289	1.00000000
combinedAll	SDKZ0036	PT-healthy	chr1_24931265_24931332	11	10	0.16911765	0.72727273	0.72727273	0.00423850	0.55882353	0.02241153	0.60326938	0.18164683
combinedAll	SDKZ0036	PT-altered	chr1_24931265_24931332	12	10	0.29927007	0.83333333	0.83333333	0.00960668	0.61313869	0.03977396	0.81845412	0.24677778
combinedAll	SDKZ0036	PT-healthy	chr1_25506623_25506688	12	5	0.08510638	0.16666667	0.16666667	0.01824791	0.04255319	0.07455782	0.16631528	1.00000000
combinedAll	SDKZ0036	PT-altered	chr1_25506623_25506688	14	5	0.19444444	0.53846154	0.61538462	0.04333098	0.39814815	0.14614590	0.37761573	0.83333333
combinedAll	SDKZ0036	PT-healthy	chr1_26865690_26865759	17	8	0.02941176	0.11764706	0.11764706	0.00084034	0.07352941	0.01249092	0.11483524	1.00000000
combinedAll	SDKZ0036	PT-altered	chr1_26865690_26865759	23	8	0.02427184	0.09090909	0.09090909	0.00083872	0.03398058	0.01280148	0.07768316	0.30980903
combinedAll	SDKZ0036	PT-healthy	chr1_27011095_27011209	12	8	0.28571429	0.66666667	0.66666667	0.06789837	0.41558442	0.09441004	0.58041225	0.30662306
combinedAll	SDKZ0036	PT-altered	chr1_27011095_27011209	18	8	0.11320755	0.38461538	0.38461538	0.00498326	0.30188679	0.01952148	0.37308028	0.44667998
combinedAll	SDKZ0036	PT-healthy	chr1_27031223_27031332	14	5	0.47191011	1.00000000	1.00000000	0.03372508	0.52808989	0.19340387	0.92591467	-0.15619048
combinedAll	SDKZ0036	PT-altered	chr1_27031223_27031332	12	5	0.41558442	0.75000000	0.75000000	0.03867703	0.36363636	0.12082766	0.84442969	0.08028628
combinedAll	SDKZ0036	PT-healthy	chr1_27350464_27350581	14	9	0.37241379	1.00000000	1.00000000	0.04118973	0.62758621	0.14347542	0.87004411	0.42857143
combinedAll	SDKZ0036	PT-altered	chr1_27350464_27350581	14	9	0.41610738	1.00000000	1.00000000	0.03678550	0.58389262	0.13016113	0.90599174	0.43750000
combinedAll	SDKZ0036	PT-healthy	chr1_27549343_27549727	50	22	0.10029499	0.40909091	0.40909091	0.00807307	0.30088496	0.03382609	0.33203357	1.00000000
combinedAll	SDKZ0036	PT-altered	chr1_27549343_27549727	33	22	0.04545455	0.28571429	0.28571429	0.00102090	0.21363636	0.01033285	0.21465456	-0.02040816
combinedAll	SDKZ0036	PT-healthy	chr1_28251664_28251737	27	9	0.09743590	0.16000000	0.24000000	0.09706994	0.17435897	0.08211015	0.24958759	0.75920375
combinedAll	SDKZ0036	PT-altered	chr1_28251664_28251737	17	9	0.15384615	0.41176471	0.41176471	0.00527256	0.21367521	0.04938453	0.44793445	0.31590521
combinedAll	SDKZ0036	PT-healthy	chr1_28262058_28262221	31	6	0.03157895	0.27272727	0.27272727	0.00150376	0.12631579	0.01184343	0.33431123	-0.02040816
combinedAll	SDKZ0036	PT-altered	chr1_28262058_28262221	31	6	0.04201681	0.17647059	0.17647059	0.00150060	0.11764706	0.00705882	0.16083887	-0.00510204
combinedAll	SDKZ0036	PT-healthy	chr1_28352122_28352329	24	12	0.19736842	0.38095238	0.47619048	0.09160331	0.35526316	0.10667660	0.55017285	0.58642944
combinedAll	SDKZ0036	PT-altered	chr1_28352122_28352329	23	12	0.27450980	0.42857143	0.42857143	0.03692075	0.21568627	0.10466129	0.74925822	0.23722260
combinedAll	SDKZ0036	PT-healthy	chr1_28749278_28749336	13	5	0.46212121	0.61538462	0.61538462	0.18039356	0.20454545	0.22848478	0.75335798	0.80000000
combinedAll	SDKZ0036	PT-altered	chr1_28749278_28749336	15	5	0.54482759	0.40000000	0.66666667	0.35472978	0.08965517	0.45263291	0.52933039	0.86696429
combinedAll	SDKZ0036	PT-healthy	chr1_29825260_29825393	15	7	0.48101266	0.61538462	0.92307692	0.09615961	0.40506329	0.39191872	0.79418721	0.40160468
combinedAll	SDKZ0036	PT-altered	chr1_29825260_29825393	12	7	0.58333333	0.40000000	0.70000000	0.33171296	0.18333333	0.39769898	0.72122236	0.23132275
combinedAll	SDKZ0036	PT-healthy	chr1_30089225_30089301	12	5	0.24193548	0.83333333	0.83333333	0.00894265	0.61290323	0.05751890	0.73360852	-0.06608560
combinedAll	SDKZ0036	PT-altered	chr1_30089225_30089301	19	5	0.12037037	0.50000000	0.50000000	0.00317427	0.37037037	0.02586231	0.50417602	0.09937234
combinedAll	SDKZ0036	PT-healthy	chr1_31714532_31714627	12	9	0.10738255	0.50000000	0.50000000	0.01229435	0.42953020	0.08884096	0.25162343	0.64363636
combinedAll	SDKZ0036	PT-altered	chr1_31714532_31714627	18	9	0.21301775	0.22222222	0.27777778	0.07999325	0.09467456	0.10688224	0.46573687	0.51173253
combinedAll	SDKZ0036	PT-healthy	chr1_33006712_33006781	11	5	0.20689655	0.90909091	0.90909091	0.00699326	0.72413793	0.03815923	0.62538755	-0.01000000
combinedAll	SDKZ0036	PT-altered	chr1_33006712_33006781	20	5	0.20529801	0.70000000	0.70000000	0.00699994	0.52317881	0.05142170	0.66420421	0.15153030
combinedAll	SDKZ0036	PT-healthy	chr1_36258499_36258758	32	12	0.09803922	0.34782609	0.39130435	0.01885732	0.26797386	0.05563862	0.35009142	0.41047493
combinedAll	SDKZ0036	PT-altered	chr1_36258499_36258758	31	12	0.14383562	0.41666667	0.41666667	0.00986125	0.29452055	0.03977395	0.41394003	0.10759506
combinedAll	SDKZ0036	PT-healthy	chr1_36350016_36350128	14	8	0.69072165	0.61538462	0.92307692	0.16929006	0.22680412	0.48168762	0.77478139	0.41777778
combinedAll	SDKZ0036	PT-altered	chr1_36350016_36350128	10	8	0.17241379	0.50000000	0.50000000	0.01353523	0.37931034	0.03950354	0.39687554	1.00000000
combinedAll	SDKZ0036	PT-healthy	chr1_38475145_38475253	23	8	0.67175573	0.62500000	0.87500000	0.17260122	0.20610687	0.48329499	0.75163926	0.32535396
combinedAll	SDKZ0036	PT-altered	chr1_38475145_38475253	22	8	0.35156250	0.44444444	0.55555556	0.09134059	0.19531250	0.23045666	0.67792631	0.49487024
combinedAll	SDKZ0036	PT-healthy	chr1_38951325_38951394	12	6	0.71250000	0.90000000	1.00000000	0.14505676	0.28750000	0.42289818	0.80487181	0.55555556
combinedAll	SDKZ0036	PT-altered	chr1_38951325_38951394	15	6	0.87058824	0.58333333	1.00000000	0.29906867	0.10588235	0.74186189	0.43955832	-0.02040816
combinedAll	SDKZ0036	PT-healthy	chr1_39559104_39559743	53	29	0.18965517	0.02702703	0.16216216	0.20027231	0.01724138	0.13588589	0.19346844	0.95767196
combinedAll	SDKZ0036	PT-altered	chr1_39559104_39559743	47	29	0.33755274	0.05555556	0.41666667	0.19340208	0.06751055	0.36245179	0.25109648	1.00000000
combinedAll	SDKZ0036	PT-healthy	chr1_40133185_40133284	14	7	0.23157895	0.69230769	0.69230769	0.01416694	0.45263158	0.07409051	0.67952803	-0.10000000
combinedAll	SDKZ0036	PT-altered	chr1_40133185_40133284	13	7	0.28865979	0.69230769	0.69230769	0.01068096	0.43298969	0.06680881	0.74821048	0.00000000
combinedAll	SDKZ0036	PT-healthy	chr1_41117391_41117574	26	11	0.13223140	0.18750000	0.25000000	0.02878105	0.10743802	0.07893176	0.39260213	1.00000000
combinedAll	SDKZ0036	PT-altered	chr1_41117391_41117574	33	11	0.23456790	0.33333333	0.42857143	0.05610930	0.20370370	0.14202708	0.38584976	0.61420304
combinedAll	SDKZ0036	PT-healthy	chr1_41432464_41432640	32	10	0.12000000	0.27777778	0.33333333	0.01866940	0.10000000	0.12239583	0.27984149	0.74489796
combinedAll	SDKZ0036	PT-altered	chr1_41432464_41432640	30	10	0.13924051	0.40740741	0.40740741	0.00751005	0.24050633	0.06329218	0.37335516	1.00000000
combinedAll	SDKZ0036	PT-healthy	chr1_42454767_42454864	30	7	0.12925170	0.47619048	0.47619048	0.00643933	0.33333333	0.04247314	0.27339878	0.06666667
combinedAll	SDKZ0036	PT-altered	chr1_42454767_42454864	20	7	0.16513761	0.29411765	0.35294118	0.17447551	0.23853211	0.07680147	0.33982665	0.63651727
combinedAll	SDKZ0036	PT-healthy	chr1_43120172_43120326	12	13	0.14159292	0.08333333	0.16666667	0.04422003	0.00884956	0.11831276	0.20766580	1.00000000
combinedAll	SDKZ0036	PT-altered	chr1_43120172_43120326	14	13	0.13333333	0.14285714	0.14285714	0.07949048	0.04666667	0.06389627	0.30328148	0.71002415
combinedAll	SDKZ0036	PT-healthy	chr1_43120361_43120566	21	14	0.39843750	0.25000000	0.56250000	0.16799184	0.12500000	0.39471751	0.43077721	0.89582451
combinedAll	SDKZ0036	PT-altered	chr1_43120361_43120566	21	14	0.17213115	0.00000000	0.15384615	0.11399694	0.00000000	0.15384615	0.15631560	1.00000000
combinedAll	SDKZ0036	PT-healthy	chr1_43838008_43838109	21	7	0.32222222	0.25000000	0.41666667	0.18627948	0.03333333	0.27012472	0.47987174	0.66158730
combinedAll	SDKZ0036	PT-altered	chr1_43838008_43838109	16	7	0.40506329	0.16666667	0.41666667	0.56499691	0.08860759	0.26620370	0.48112589	0.65268849
combinedAll	SDKZ0036	PT-healthy	chr1_44524562_44524658	12	5	0.19444444	0.72727273	0.72727273	0.00535354	0.55555556	0.03916035	0.66910135	-0.02202381
combinedAll	SDKZ0036	PT-altered	chr1_44524562_44524658	19	5	0.20430108	0.62500000	0.62500000	0.00694243	0.43010753	0.06452064	0.73318205	0.04518519
combinedAll	SDKZ0036	PT-healthy	chr1_45522764_45522968	15	10	0.43157895	0.66666667	0.73333333	0.06428617	0.33684211	0.21934156	0.83081764	0.42857143
combinedAll	SDKZ0036	PT-altered	chr1_45522764_45522968	38	10	0.33649289	0.48275862	0.55172414	0.09236150	0.25118483	0.17745898	0.71889702	0.17381623
combinedAll	SDKZ0036	PT-healthy	chr1_45553864_45553989	23	7	0.15238095	0.41176471	0.47058824	0.06745501	0.29523810	0.08659264	0.45494981	0.44200915
combinedAll	SDKZ0036	PT-altered	chr1_45553864_45553989	20	7	0.34951456	0.93333333	0.93333333	0.01971702	0.48543689	0.13868717	0.88330235	-0.22202381
combinedAll	SDKZ0036	PT-healthy	chr1_46167019_46167079	17	10	0.16477273	0.47058824	0.47058824	0.01964112	0.36363636	0.03469867	0.51997024	0.23741426
combinedAll	SDKZ0036	PT-altered	chr1_46167019_46167079	13	10	0.10563380	0.41666667	0.41666667	0.00818589	0.30281690	0.02273403	0.33927342	0.21296533
combinedAll	SDKZ0036	PT-healthy	chr1_46167186_46167215	13	5	0.05000000	0.38461538	0.38461538	0.00140383	0.36250000	0.00604588	0.28601716	0.13925926
combinedAll	SDKZ0036	PT-altered	chr1_46167186_46167215	10	5	0.06666667	0.30000000	0.30000000	0.00983912	0.22962963	0.03153316	0.24396271	-0.01562500
combinedAll	SDKZ0036	PT-healthy	chr1_46331921_46332179	34	15	0.16417910	0.37500000	0.43750000	0.01766372	0.25373134	0.10677850	0.43576245	0.51347073
combinedAll	SDKZ0036	PT-altered	chr1_46331921_46332179	37	15	0.09459459	0.15151515	0.21212121	0.00902791	0.11711712	0.07146579	0.29228317	0.58048667
combinedAll	SDKZ0036	PT-healthy	chr1_47185941_47186256	36	11	0.04827586	0.12500000	0.12500000	0.00728079	0.06896552	0.03085034	0.16809036	1.00000000
combinedAll	SDKZ0036	PT-altered	chr1_47185941_47186256	32	11	0.10483871	0.35294118	0.35294118	0.00863554	0.15322581	0.05132353	0.33134325	0.23907249
combinedAll	SDKZ0036	PT-healthy	chr1_47558777_47558885	31	7	0.02564103	0.08695652	0.08695652	0.00115670	0.07051282	0.00428405	0.14246335	0.49511831
combinedAll	SDKZ0036	PT-altered	chr1_47558777_47558885	30	7	0.01408451	0.10000000	0.10000000	0.00039124	0.07746479	0.00278125	0.09522283	-0.00694444
combinedAll	SDKZ0036	PT-healthy	chr1_47984279_47984546	24	26	0.04333333	0.27272727	0.27272727	0.00193224	0.21000000	0.01141395	0.19339586	1.00000000
combinedAll	SDKZ0036	PT-altered	chr1_47984279_47984546	29	26	0.21883657	0.40740741	0.48148148	0.13733900	0.26315789	0.11633593	0.46915565	0.52541927
combinedAll	SDKZ0036	PT-healthy	chr1_47994279_47994415	26	10	0.00909091	0.08000000	0.08000000	0.00016529	0.10454545	0.00057778	0.10575436	-0.00510204
combinedAll	SDKZ0036	PT-altered	chr1_47994279_47994415	21	10	0.03773585	0.31578947	0.31578947	0.00068611	0.32704403	0.00390022	0.27603415	-0.01128472
combinedAll	SDKZ0036	PT-healthy	chr1_54622407_54622563	31	7	0.08000000	0.35294118	0.35294118	0.00281324	0.24000000	0.01973856	0.42255932	0.00858586
combinedAll	SDKZ0036	PT-altered	chr1_54622407_54622563	30	7	0.41353383	0.59090909	0.72727273	0.05362833	0.27819549	0.29213384	0.81032776	0.32608277
combinedAll	SDKZ0036	PT-healthy	chr1_54623069_54623172	27	5	0.11875000	0.26923077	0.26923077	0.01245774	0.13750000	0.05262019	0.34784895	0.51916059
combinedAll	SDKZ0036	PT-altered	chr1_54623069_54623172	11	5	0.47457627	0.50000000	0.80000000	0.38082604	0.25423729	0.37931519	0.69434070	0.43981481
